205458200          14.631         822.833         854.363          54.454
205032237          13.140         134.970         110.828          23.413
205687622          10.975         414.103         351.376           9.687
203754329          15.126         725.631         724.998          62.144
205196122          13.996         304.830         318.340          37.776
204966750          11.636         350.453         365.700          12.416
204278623          12.103         101.097         104.306          15.615
205622112           9.879        1009.250        1135.797           5.373
203295589          12.624         716.134         741.461          18.985
203033448          12.417         385.750         410.159          20.847
204278632          12.099         303.345         316.438          15.545
205294454          12.429         106.583         104.593          18.548
202640267          12.400         557.155         561.409          18.739
203819918          14.114         221.129         223.254          45.929
204475280          12.390         281.429         294.339          17.552
205556624          15.103        1170.583        1250.584          66.205
204901273          14.138         408.615         376.027          60.737
203590557          15.978        5348.235        5425.727         117.821
204999591          13.024         731.432         772.943          24.449
205065129          12.316         191.951         188.294          17.378
202836906           9.391        1220.239        1231.173           4.124
205720492          15.464       73604.860       76518.816          42.257
204245943          14.810        4472.391        4513.307         176.087
204901304          11.497         305.366         310.555          11.305
205196227          11.532          74.969          74.553          11.718
203721681          11.591         722.455         539.282          13.869
204671953          13.786         985.726         359.641          33.718
203131864          13.210         236.582         236.522          28.302
204213213          13.662         239.872         219.163          32.657
203819998          12.256         272.744         267.873          15.851
204901362          15.476        3810.856        4015.179          71.581
204180473          13.890         615.144         385.811          48.626
202869753          12.527         650.728         703.719          18.454
202738682          12.382         701.031         699.932          19.140
205655042          11.614        4249.908        4400.522          12.146
202771458          14.092         462.226         473.734          36.358
204835846          14.705         389.325         395.980          49.826
205687838          12.225         573.994         566.882          16.550
204803113           9.213         397.476         431.379           3.594
204442667          14.980        5651.993        5749.138         102.070
203656237          11.512        1484.075        1482.187          10.763
204442671          15.558         551.517         555.787          84.324
203066417          12.480         560.312         563.668          13.801
203164754           9.632        4161.465        4376.677           5.231
202837076          14.290        1224.495        1267.489          47.311
203852898          14.235        3138.420        3152.669         150.372
205065331          14.520         471.665         441.983          45.232
205065337          10.486         257.955         258.632           6.263
205098127          13.130         207.885         219.832          24.767
204115101          14.857       61332.496       60699.252          58.809
204475555          13.608         935.773         982.751          53.825
204639398          14.650         382.483         381.662          40.160
203066538          12.470         122.269         122.860          21.672
202935477          13.823        1225.314        1255.790          36.427
205393078          12.087          94.113          95.026          15.242
203820214          15.644        5889.535        6190.271          70.863
203525305          14.737        2237.213        2164.703          69.701
203656378          15.915        2867.446        2874.568         125.685
202607813          12.677        1183.649        1251.494          18.604
203558089          12.080        2938.380        1882.895          14.874
202738894           9.951        3613.061        3759.427          20.440
203590878           9.568        3033.302        3103.779           3.992
203721963          14.600         431.635         431.215          49.952
203001073          12.277         382.646         389.754          18.207
205393168          10.720          71.697          72.225           8.095
205131031          13.044         370.213         360.876          24.106
202837279          14.514         437.091         445.889          48.784
205458722          13.883         339.194         342.186          33.983
205032741          15.786        5869.915        5817.353         210.714
204770597          12.521        1411.142        1471.865          18.249
204508462          13.979         748.231         644.892          58.272
203001146          11.439         258.462         253.176          10.770
202607931          10.834         406.001         368.289           9.170
202575163          12.300         764.646         732.264          18.139
204705097          15.134         706.338         724.625          65.117
204672338          12.091         142.032         146.407          15.608
204934483          14.379         426.392         402.171          43.366
205098337          13.246         566.087         585.059          24.005
204082531          13.435        1866.056        1920.658          45.281
204770668          12.104          73.049          74.096          15.037
204574070          13.234         930.109         492.415          40.729
205196662          14.315         226.580         229.621          52.767
205163896          15.155        3181.690        3227.445          86.080
203722105          14.289         218.037         195.268          39.917
205655435          15.173         881.304         905.392          81.336
205589902          14.627         778.553         769.415          47.235
205098384          15.638        1382.843        1395.047          90.744
202739096          12.367       50364.394       51321.478           4.625
203525539          12.691         553.368         575.024          19.070
204410277          14.102         285.458         283.982          38.512
203853223          13.852        3070.412        3114.483         143.991
205000104          13.203       37530.339       34116.083          17.859
205688235          15.309        1275.155        1280.378          86.445
202771885          12.637         667.456         672.681          43.741
204082607          15.288        2048.113        2109.562          51.758
204803505          14.992        5757.301        5703.814         137.322
203558322          14.572         229.475         230.391          45.997
202804658          12.419        1058.469        1077.767          32.537
205524416          12.204         592.928         619.665          15.315
205458900          12.419         196.131         118.492          18.517
203394520          13.970         247.517         230.475          36.668
204901851          15.932        1977.956        2034.291          94.346
205196764          11.634         540.499         539.844          12.726
204443100          12.044         324.497          67.709          16.829
205131239          13.082         483.159         496.650          31.337
204934637          14.271         476.886         487.518          40.391
205458929          13.647         508.018         539.158          31.418
205131256          13.394         240.974         246.711          32.682
204180997          10.942          50.427          51.060          12.043
204475913          13.581         156.937         160.017          30.573
203427337           9.367         206.927         187.673           4.055
203853332          10.102         426.839         412.082           6.386
204443165          11.766        3085.451        3231.488          13.141
204410398          13.993         252.961         237.919          41.587
205655587          10.938        1544.918        1658.153           9.125
204639787          11.885          77.084          78.146          14.249
203787829          12.100         195.745         196.037          15.030
203034165          14.360         313.103         309.120          48.354
204607034          13.689        2418.532        2086.614          80.684
204508731          14.262         649.690         658.287          61.448
203755075          14.215         263.334         266.562          47.084
203656772          14.213         214.890         215.768          31.975
204148316          14.841        1894.338        1970.200          60.585
204901986          12.397         252.753         253.958          17.747
203460201          12.350          72.313          71.170          17.455
203918961          16.179        2618.369        2636.819         148.822
204377731          13.505         474.284         283.243          35.859
203755152          13.945         331.088         330.354          34.948
204213906          12.032         153.301         160.419          14.583
204148386          16.048        1487.226        1496.069          94.257
205688490          11.779        3224.957        2626.942          13.037
203034284          12.828         302.376         286.412          42.635
203853489          12.402         459.953         469.165          16.132
202903218           8.414         681.071         725.537          16.993
203787955          12.129         749.216         777.538          15.480
204181172          13.204         191.810         183.219          25.587
204410550          15.261         780.114         779.655          72.390
205000379          15.304        2953.176        3027.140          73.872
203919039          11.997        1036.322         365.354          14.360
204181185          13.783         239.636         207.866          33.787
202968773          11.380         876.020        1027.019          10.404
202772174          13.357         287.991         289.769          31.279
203591377          13.893         626.067         650.430          29.782
205033173          15.678        3521.622        3574.851         154.494
205033177          15.660        2073.965        2114.035          81.753
204377821          14.481         791.586         655.742          67.294
205524708          14.504         611.935         626.701          46.236
202706664          10.132         757.204         700.234           7.788
205590259          15.119         901.235         913.248          69.165
204017412          14.467         307.953         318.559          38.610
203427608          12.028         425.533         400.769          15.529
205623068          13.216         827.281         843.613          24.068
204738332          11.649         276.372         296.412          12.540
202968864          11.700        4638.186        4495.585          13.818
205164324          16.527       78217.553      102680.649          98.031
205360933          12.150         159.975         154.507          15.833
204410662          14.773        1080.134        1102.178          53.505
202936105          12.184         269.888         274.583          15.196
203722543          14.701       12194.391       12597.540          49.165
203820858          14.160         231.015         232.235          39.528
204607292          10.786        1525.301        1549.078           8.784
204148557          13.752         690.448         679.802          33.303
205197137          12.298         333.003         316.235          17.553
205000535          15.253         742.694         748.511          74.359
203820892          14.230        1152.590        1161.658         103.774
203951969          14.097         561.595         493.999          29.190
202870642          12.959         166.516         169.311          21.656
204935031          12.559         318.231         327.241          20.962
202805114          14.576        1115.758        1103.953          57.043
204443528          15.333        3426.160        3479.512         230.931
203460511          12.533         598.175         571.938          19.062
203689907          13.992         223.585         228.898          33.064
205557690          11.937         383.383         375.861          14.528
205623247          12.168         287.516         295.951          17.013
203919315          14.047        5806.906        5722.813         223.468
204181488          12.096         102.239         104.979          15.683
205098993          13.834         302.803         306.223          34.098
203034610          11.793         168.700         165.261          12.615
202674178          14.328        1068.683        1079.589          44.299
205590541          14.912        4023.455        3924.312          52.492
202805263          11.646         295.601         292.908          12.277
203755545          15.332         847.596         850.016          90.251
204804126          11.448         202.961         194.947          11.447
205525030          11.119         652.165         637.703           9.827
202969139          12.216       13955.147       14223.612          14.180
204443700          16.059        7063.173        7152.884         313.329
203952180          14.319       19745.063       19899.648         450.843
205688885          10.059        1279.302        1016.158           5.867
203657287          12.430         166.953         156.566          18.377
203001928          13.040         268.282         270.743          24.893
204836936          11.259         290.946         308.568          10.246
202870866          12.029         499.617         499.526          14.502
205459544          10.838        1424.641        1421.503           7.524
202903645          15.348        1402.738        1416.607          78.475
203034727          14.616        1123.973        1099.745          45.701
203690091          12.960         227.195         139.362          20.310
205426796          12.396         334.953         353.942          18.616
203624585          13.165         198.964         193.424          23.991
203722894          11.366         198.771         209.566           8.899
205623452          15.746       20573.048       18454.960          83.092
204869802          15.694         855.592         858.869          83.957
204935362          12.748         314.182         329.257          19.895
202707193          14.019         506.266         515.104          39.078
203067645          10.139         338.981         338.611           5.993
203428099          11.663         189.417         196.711          10.622
205197583          14.158         191.175         192.970          39.593
203919643          13.578         404.642         410.566          61.131
202969380          11.585        3898.458        4059.901          11.994
204181806          10.658        1174.545        1186.585           8.468
205066567          12.767         110.141         112.792          20.903
204771663          15.298         499.381         514.278          67.582
204968278          15.372         555.668         557.764          80.905
205164892          12.895        1024.715         248.445          21.412
204312935          12.901         135.369         137.914          22.751
204116331          11.850         149.114         126.587          13.703
205197685          15.362        1000.891        1023.521          77.009
202903929          12.052         181.834         182.875          15.795
203264382          14.228        2427.099        2388.216          57.167
203755910          11.691         120.235         109.760          10.481
204312966          11.953        1057.938        1090.063          15.374
205066645          12.251         171.635         164.105          16.664
202805654          13.736        1605.311        1710.630          33.367
203428248          13.400         281.235         284.502          26.909
205361581          15.011        1379.031        1362.049          71.827
203690414          14.660         610.593         443.779          48.760
203919797          12.724        3129.174        3067.139         128.878
205525430          11.126         224.385         222.709           9.936
204247509          15.074        6494.701        6408.858         118.200
205689319          12.211         326.343         329.059          16.985
204607989          14.363         464.714         468.115          43.128
205033974          11.932        4162.563        4415.630          18.170
204804605          13.749         220.402         242.272          33.151
202609156          11.772         165.129         134.814          13.237
204608015          13.760         762.583         391.087          48.484
205328913          12.420         181.143         182.395          21.356
203821589          12.469        1357.679        1128.332          62.523
203592216          14.107         190.954         190.196          36.653
203788827          10.567         151.842         103.079           6.786
203100715          11.705         104.039         104.467          18.495
204608050          13.608        2660.470         817.429          38.512
205492797          15.616         948.111         968.512          62.266
205263468          15.736         706.088         715.734          85.265
203788910          11.706        1411.424         201.771          12.927
205034095          13.437         200.490         205.608          28.482
203756145          11.431         453.882         468.541          11.279
204903039          13.523        8541.777        8858.463          16.231
204083840          15.714        5484.029        4984.933          34.379
203920000          17.798       12451.379       12767.766         265.871
203428487          11.925         317.672         329.210          11.886
205656718          12.158         606.633         637.325          16.734
202904209          12.218         535.391         550.460          16.004
204018323          15.086        1520.372        1520.681          75.888
202674849          13.662         373.524         391.533          32.765
204640934          12.494          80.871          81.125          18.773
205034152          14.124        1126.836         953.534          53.518
204411563          10.216          96.356         105.146           6.621
203035316          14.705         745.848         754.676          64.071
204477108          10.767         270.550         248.814           8.603
202805945          13.171         529.644         540.897          33.644
204772034          15.366         532.942         545.534          65.541
202937036          14.242         472.498         491.241          42.712
203428572          11.153        7432.084        7547.130          11.034
203428586          11.844         530.745         523.629          14.222
205066998          15.995        2024.416        2166.108          68.099
204215032          11.491         290.703         265.033          11.625
