# A list of all Kepler stars with the raw CDPP estimated by
# our pipeline
# 
# KIC ID    Kp        CDPP      CDPPSV1   CDPPSV2   CDPPSV3
#
012060262		13.457		109.521		99.700		96.099		95.715
007341678		15.535		153.144		151.023		151.426		151.335
005768816		14.190		108.904		71.227		71.478		71.475
006293104		15.041		86.920		86.885		86.909		86.909
006293109		13.347		78.622		76.452		75.976		75.976
012060281		12.857		26.685		26.208		25.854		25.854
001574524		13.667		56.189		55.316		55.240		55.232
010487428		15.188		111.629		110.928		110.425		110.425
006293128		14.142		51.741		51.341		51.235		51.226
006293130		13.631		47.837		47.866		47.819		47.815
012060302		14.066		59.998		59.758		59.586		59.586
007341711		13.628		43.215		41.050		40.849		40.877
006293137		13.729		36.099		36.160		36.060		36.072
005768862		11.670		113.546		137.083		86.370		86.370
012060326		13.609		44.061		42.841		42.600		42.600
012060327		14.797		84.325		83.106		83.364		83.301
012060332		15.509		153.446		153.149		152.475		152.533
006293167		13.899		43.451		43.430		43.698		43.678
007341746		15.170		108.170		107.625		108.001		108.001
008390322		14.751		99.305		86.436		85.826		85.800
012060344		13.054		32.000		32.201		32.107		32.107
010487483		15.824		148.454		147.708		147.695		147.695
005768893		15.283		169.148		165.582		164.022		164.022
010487490		14.781		80.527		79.606		79.367		79.358
012060363		15.152		112.207		112.770		111.893		111.979
006293201		10.968		11.962		11.711		11.573		11.573
006293204		13.137		71.091		34.283		30.173		30.173
009963223		14.876		85.594		84.303		84.212		84.211
010487512		14.047		52.998		50.452		50.576		50.576
005768927		13.209		234.966		90.484		43.353		43.354
008390367		13.224		39.620		38.558		38.222		38.241
010487527		15.062		97.306		96.751		96.758		96.797
012060391		14.994		91.329		90.985		90.789		90.756
006293224		15.682		124.853		125.241		124.035		124.035
010487532		14.134		57.054		55.738		55.865		55.865
010487534		15.029		95.746		95.223		95.511		95.511
012060401		15.086		229.759		107.817		100.429		100.438
006293236		14.394		60.608		57.873		57.720		57.736
005768948		15.464		154.548		153.710		152.546		152.546
001574646		12.001		22.210		19.615		19.488		19.482
009963255		10.165		94.470		101.233		73.861		73.593
008914679		13.645		48.380		46.958		47.287		47.296
005768953		12.082		71.652		72.207		48.487		48.430
005768954		15.928		233.270		232.338		233.161		233.135
009963260		13.776		150.779		150.032		149.556		149.556
012060416		15.500		123.159		122.745		122.373		122.373
009963265		15.315		105.021		103.333		102.903		102.913
009963271		14.661		72.755		72.939		72.653		72.653
009963274		12.937		29.085		28.861		28.696		28.696
010487566		13.592		42.477		42.527		42.269		42.256
012060431		15.142		133.438		133.126		133.294		133.238
006293266		12.145		1558.275		1365.110		1895.988		1896.535
006293275		14.661		69.876		67.777		67.689		67.689
010487583		15.083		101.749		101.896		101.374		101.374
006293279		15.493		106.005		106.142		106.396		106.396
005768996		12.150		37.577		33.907		28.376		28.344
008914727		15.744		191.663		191.316		189.999		189.987
006293287		13.051		36.188		35.427		33.272		33.272
012060457		13.314		35.716		35.405		35.433		35.411
012060458		15.716		172.621		168.493		169.699		169.699
005768999		12.249		29.776		27.301		27.155		27.156
012060455		15.293		116.836		116.613		116.416		116.419
010487606		14.569		71.526		71.451		71.207		71.218
009963325		12.119		41.615		41.538		41.931		41.925
009963328		13.223		97.480		97.124		93.368		93.558
009963332		15.931		155.060		154.046		154.825		154.804
010487620		13.998		51.622		51.318		51.178		51.178
009963335		14.097		63.338		52.310		51.743		51.743
012060493		15.414		119.219		118.959		118.609		118.609
010487634		14.770		75.788		74.458		74.890		74.869
010487642		15.318		115.868		114.694		113.945		113.945
008914779		11.511		21.445		20.563		20.466		20.463
012060513		13.847		49.425		49.210		48.952		48.911
012060523		13.411		41.150		40.448		40.139		40.121
012060524		13.862		49.070		48.741		48.856		48.853
009963372		14.363		57.295		56.920		57.041		57.030
010487672		15.860		178.296		178.465		177.713		177.713
008914811		12.877		38.958		38.474		38.423		38.423
006293376		15.075		89.024		89.173		88.834		88.815
012060547		15.332		113.516		112.635		112.946		112.970
001574792		12.740		62.459		41.193		36.223		36.252
010487691		13.782		49.541		48.386		48.090		48.085
008390543		14.712		89.817		89.039		88.471		88.471
012060564		15.751		164.118		158.450		158.929		158.929
010487701		14.950		99.605		98.693		98.260		98.138
010487711		14.533		72.497		71.649		71.752		71.698
010487715		13.501		45.214		43.157		43.063		43.063
010487728		15.422		130.671		131.501		130.629		130.629
008914866		12.231		631.246		628.304		637.049		637.049
009963442		14.552		63.387		63.268		63.014		63.014
012060596		14.870		105.303		103.980		103.371		103.371
010487737		15.861		171.748		171.006		171.380		171.413
012060602		15.311		132.848		125.123		124.080		124.068
005769151		14.441		99.738		98.121		98.030		98.035
009963461		13.936		123.762		66.396		51.643		51.736
009963465		13.804		44.286		43.663		43.531		43.531
009963468		15.529		116.116		115.736		115.272		115.243
005769170		11.914		23.137		22.044		21.824		21.824
008390612		10.052		80.236		81.496		76.061		75.887
009963491		13.721		46.335		46.364		46.331		46.330
008914917		13.978		76.352		68.682		68.565		68.576
006293478		15.174		104.775		100.542		99.743		99.731
008390631		13.784		518.828		501.281		584.976		584.976
005769191		11.487		68.234		13.483		13.462		13.463
009963499		11.948		24.083		21.796		21.684		21.684
010487796		14.875		88.000		86.419		85.994		86.021
005769206		15.701		183.163		182.669		181.443		181.384
006293500		14.123		51.210		51.007		50.981		50.979
012060672		12.735		98.518		98.915		91.204		91.158
009963524		13.749		87.069		46.045		45.635		45.671
009963525		15.683		129.209		128.024		128.102		128.102
008914953		14.397		83.932		77.898		77.518		77.518
008390667		11.614		375.670		387.062		371.574		371.559
005769233		10.122		68.325		23.516		12.435		12.475
009963546		13.644		47.959		47.838		47.664		47.660
005769244		9.910		66.795		67.373		66.215		66.215
010487839		15.446		124.566		125.003		123.936		123.936
001574944		15.000		117.715		111.488		111.662		111.645
005769252		14.591		78.026		76.803		76.646		76.658
012060710		14.472		124.442		117.000		124.744		124.744
005769257		14.726		91.190		89.789		89.481		89.481
006293545		14.876		77.251		77.451		77.248		77.216
010487854		13.055		100.647		101.783		98.550		98.514
008914991		15.414		174.754		172.464		171.578		171.578
008390705		11.500		21.597		21.264		21.286		21.286
009963569		14.679		68.684		67.720		67.903		67.903
005769267		14.503		104.734		95.410		94.806		94.744
010487861		12.964		29.392		28.570		28.378		28.378
010487866		12.514		35.000		34.778		34.672		34.672
005769275		15.479		965.401		968.361		951.835		951.835
005769284		15.615		267.243		230.041		228.819		228.819
005769289		15.475		389.387		390.148		387.598		387.598
009963609		12.502		1016.931		1015.152		1020.402		1020.758
006293595		15.218		96.322		96.043		95.660		95.668
009963612		15.183		91.734		91.543		91.356		91.356
009963621		12.960		37.821		31.664		31.466		31.454
006293605		13.642		121.519		119.194		118.630		118.619
006293606		14.430		61.594		61.811		61.008		61.008
012060779		15.411		117.921		116.310		116.359		116.359
009963628		15.046		88.204		88.351		88.139		88.139
012060782		14.378		62.963		63.076		63.408		63.369
012060783		15.184		137.424		135.174		135.021		135.021
010487921		15.245		121.701		121.581		121.407		121.545
009963635		13.017		29.197		29.071		29.106		29.090
009963639		11.364		12.985		12.955		12.684		12.696
012060793		15.455		123.685		123.436		123.525		123.525
006293629		13.589		56.938		56.317		56.363		56.363
009963648		13.314		40.176		39.370		37.348		37.347
009963652		15.176		106.552		105.980		106.054		106.055
010487940		14.088		55.447		53.220		53.474		53.474
012060806		12.002		25.433		24.931		24.816		24.816
009963653		15.484		122.889		122.144		122.711		122.711
008915084		10.175		13.053		12.772		12.695		12.695
